,mean_temperature,max_temperature,min_temperature,mean_dewPoint,total_precipitation,mean_windSpeed,mean_visibility
2022-01-26,13.055555555555555,20.38888888888889,5.0,6.4444444444444455,0.0,2.9837752,9.495106
2022-01-27,14.11111111111111,22.61111111111111,4.777777777777779,2.2777777777777786,0.0,1.800554,9.977908
2022-01-28,15.833333333333334,22.88888888888889,9.11111111111111,1.7777777777777797,0.0,2.7779976000000004,9.977908
2022-01-29,16.0,25.38888888888889,5.777777777777777,0.2222222222222214,0.0,1.800554,9.977908
2022-01-30,16.555555555555557,26.11111111111111,5.0,-0.4444444444444448,0.0,1.8519984,9.977908
2022-01-31,18.444444444444443,26.888888888888893,10.0,3.2222222222222205,0.0,1.7491096,9.977908
2022-02-01,16.27777777777778,26.38888888888889,6.611111111111111,0.0,0.0,1.800554,8.368568
2022-02-02,16.5,28.77777777777778,2.999999999999999,-3.444444444444444,0.0,1.800554,9.977908
2022-02-03,17.61111111111111,27.88888888888889,7.722222222222222,-1.4999999999999996,0.0,1.800554,9.977908
2022-02-04,17.055555555555557,26.38888888888889,7.611111111111112,1.1111111111111112,0.0,2.0063316,9.977908
2022-02-05,16.22222222222222,24.61111111111111,6.611111111111111,2.722222222222221,0.0,1.3375544,8.207633999999999
2022-02-06,16.5,23.77777777777778,8.222222222222221,5.777777777777777,0.0,1.543332,9.977908
2022-02-07,18.38888888888889,27.27777777777777,6.77777777777778,2.6111111111111125,0.0,1.5947764,9.977908
2022-02-08,18.666666666666664,28.22222222222222,7.222222222222222,2.999999999999999,0.0,2.3664424,9.977908
2022-02-09,18.72222222222222,27.5,9.77777777777778,1.9444444444444444,0.0,1.4404432,9.977908
2022-02-10,17.166666666666668,26.0,6.888888888888888,-0.3888888888888885,0.0,2.2635536000000003,9.977908
2022-02-11,12.666666666666664,20.500000000000004,4.388888888888888,3.888888888888889,0.0,2.4693312,9.977908
